pilot_id,claim_id,proposition,split,protocol,deleted_ok,cos_z,cos_del,d_cos,fve_z_released,fve_del_released,fve_drop_released,fve_z_local,fve_del_local,fve_drop_local
1,0,The passage concerns an American location.,dev,atomic-v1,True,0.8996887602963818,0.8994239753257243,0.0002647849706575167,0.7264860539778645,0.725764077234422,0.0007219767434424318,0.6768214474185322,0.6759683742851998,0.0008530731333323827
1,2,The passage is a tourism webpage.,dev,atomic-v1,True,0.8996887602963818,0.900588429276416,-0.0008996689800342406,0.7264860539778645,0.728939139131332,-0.002453085153467538,0.6768214474185322,0.6797199632740731,-0.0028985158555409063
1,4,The prose is informal.,dev,atomic-v1,True,0.8996887602963818,0.9004430972084123,-0.0007543369120305288,0.7264860539778645,0.7285428690072593,-0.0020568150293948095,0.6768214474185322,0.6792517385016561,-0.00243029108312387
1,6,The lake is a strictly enforced no-fishing zone.,dev,atomic-v1,True,0.8996887602963818,0.8990255017010315,0.0006632585953503245,0.7264860539778645,0.7246775779169229,0.0018084760609415884,0.6768214474185322,0.6746845886431262,0.0021368587754060364
1,7,Native species are stocked in the lake.,dev,atomic-v1,True,0.8996887602963818,0.8980445865609658,0.0016441737354160324,0.7264860539778645,0.7220029626747533,0.004483091303111197,0.6768214474185322,0.6715243173105384,0.005297130107993819
1,8,Harvesting all fish species is prohibited.,dev,atomic-v1,True,0.8996887602963818,0.9005171572626898,-0.0008283969663079871,0.7264860539778645,0.7287448050789087,-0.002258751101044232,0.6768214474185322,0.6794903420840284,-0.0026688946654961354
1,12,The final tokenizer token is “species”.,dev,atomic-v1,True,0.8996887602963818,0.8980961197737268,0.0015926405226549534,0.7264860539778645,0.7221434758656492,0.0043425781122152785,0.6768214474185322,0.6716903448579918,0.00513110256054039
1,13,The visible text ends mid-clause.,dev,atomic-v1,True,0.8996887602963818,0.9003534187453718,-0.0006646584489899965,0.7264860539778645,0.728298346953979,-0.0018122929761145157,0.6768214474185322,0.6789628161837902,-0.002141368765257945
1,17,"The continuation is strongly expected to be “and other fish”, “that are caught”, “such as the spawning population”, or “of fish caught.”",dev,atomic-v1,True,0.8996887602963818,0.8821587594449904,0.017530000851391336,0.7264860539778645,0.6786878239808873,0.04779822999697714,0.6768214474185322,0.6203440245629934,0.056477422855538806
2,3,The passage follows a US DOT report format.,dev,atomic-v1,True,0.8629867773784817,0.8640799098217958,-0.0010931324433141043,0.6264124809229222,0.6293930738153942,-0.0029805928924719893,0.5585765353695701,0.5620983437118245,-0.003521808342254462
2,4,The passage presents dates in date fields.,dev,atomic-v1,True,0.8629867773784817,0.8636658009784172,-0.0006790235999354355,0.6264124809229222,0.6282639426814374,-0.0018514617585151383,0.5585765353695701,0.560764185176752,-0.0021876498071818906
2,5,The passage presents airport codes in code fields.,dev,atomic-v1,True,0.8629867773784817,0.8636939094108642,-0.0007071320323824848,0.6264124809229222,0.6283405846240333,-0.0019281037011110724,0.5585765353695701,0.5608547437476599,-0.0022782083780897855
2,6,The airport is classified as medium hub.,dev,atomic-v1,True,0.8629867773784817,0.8553624338770387,0.007624343501443032,0.6264124809229222,0.6056235415870176,0.020788939335904644,0.5585765353695701,0.5340127446671469,0.024563790702423205
2,7,"The airport has 2,444 passenger boardings per year.",dev,atomic-v1,True,0.8629867773784817,0.8568736891574302,0.006113088221051499,0.6264124809229222,0.6097442103815411,0.01666827054138109,0.5585765353695701,0.5388816436613283,0.01969489170824179
2,8,The airport is designated a commercial service facility.,dev,atomic-v1,True,0.8629867773784817,0.8462976877855927,0.01668908959288906,0.6264124809229222,0.5809071241597619,0.045505356763160365,0.5585765353695701,0.5048083252022125,0.053768210167357555
2,9,The airport is classified as a primary facility.,dev,atomic-v1,True,0.8629867773784817,0.851114392668382,0.01187238471009977,0.6264124809229222,0.5940406071394191,0.03237187378350315,0.5585765353695701,0.520326583343885,0.03824995202568504
2,11,The final tokenizer token is “facility”.,dev,atomic-v1,True,0.8629867773784817,0.842537647766174,0.020449129612307715,0.6264124809229222,0.570654799635103,0.055757681287819216,0.5585765353695701,0.49269438568043544,0.06588214968913464
2,12,The text ends in an incomplete noun phrase.,dev,atomic-v1,True,0.8629867773784817,0.8624175793259868,0.0005691980524948903,0.6264124809229222,0.6248604753264808,0.0015520055964414192,0.5585765353695701,0.5567427169133232,0.0018338184562468607
2,13,The airport is classified as a secondary facility.,dev,atomic-v1,True,0.8629867773784817,0.8609792557500289,0.0020075216284528574,0.6264124809229222,0.6209386659850822,0.005473814937840049,0.5585765353695701,0.5521087862312252,0.006467749138344914
2,14,"The continuation is strongly expected to be a period, “with regard to its capacity”, or “and part of the national airport system.”",dev,atomic-v1,True,0.8629867773784817,0.85794009656668,0.005046680811801707,0.6264124809229222,0.612651933378814,0.01376054754410827,0.5585765353695701,0.5423173504076688,0.016259184961901263
3,8,Erich Schürmann stayed with the HSV Munich reserve team until 1965.,dev,atomic-v1,True,0.8860491827605156,0.8842739869511275,0.0017751958093881193,0.68929565851538,0.6844553154768303,0.004840343038549744,0.6328780275297144,0.6271587759889916,0.005719251540722836
3,12,The final tokenizer token is “club”.,dev,atomic-v1,True,0.8860491827605156,0.8634821471956822,0.022567035564833415,0.68929565851538,0.6277631825376474,0.06153247597773259,0.6328780275297144,0.560172497108139,0.07270553042157546
3,13,The final phrase at “club” is incomplete.,dev,atomic-v1,True,0.8860491827605156,0.8857676087524162,0.00028157400809936117,0.68929565851538,0.6885279038920689,0.0007677546233111343,0.6328780275297144,0.6319708641784192,0.0009071633512952593
3,15,"The continuation is expected to be “and”, “he founded”, or “where he remained.”",dev,atomic-v1,True,0.8860491827605156,0.8793912299538367,0.006657952806678913,0.68929565851538,0.6711417312988048,0.01815392721657516,0.6328780275297144,0.6114277139100672,0.02145031361964722
4,1,The passage has a newspaper-column tone.,dev,atomic-v1,True,0.9035815786713945,0.9014180826218249,0.0021634960495696687,0.7371004190085741,0.7312013159422628,0.005899103066311362,0.6893631666876421,0.6823929056891587,0.006970260998483413
4,2,The passage discusses musical-theater songs.,dev,atomic-v1,True,0.9035815786713945,0.9019386569863745,0.0016429216850200046,0.7371004190085741,0.7326207416124733,0.0044796773961008896,0.6893631666876421,0.6840700703831976,0.005293096304444522
4,4,The passage details scheduling conflicts.,dev,atomic-v1,True,0.9035815786713945,0.901979906291999,0.001601672379395569,0.7371004190085741,0.7327332141567797,0.004367204851794426,0.6893631666876421,0.6842029656691704,0.0051602010184716995
4,7,The musical version of The Sound of Music was initially a flop.,dev,atomic-v1,True,0.9035815786713945,0.9013453037453487,0.0022362749260458337,0.7371004190085741,0.7310028731979515,0.006097545810622607,0.6893631666876421,0.6821584297517904,0.007204736935851663
4,8,The concurrent successful musical shared a composer with The Sound of Music.,dev,atomic-v1,True,0.9035815786713945,0.9017305441187154,0.0018510345526790983,0.7371004190085741,0.7320532900305807,0.00504712897799342,0.6893631666876421,0.6833995810587473,0.005963585628894763
4,9,Another musical opened around the same time as The Sound of Music.,dev,atomic-v1,True,0.9035815786713945,0.899200689310252,0.004380889361142559,0.7371004190085741,0.7251552537430184,0.01194516526555578,0.6893631666876421,0.6752490007483437,0.014114165939298373
4,12,The final tokenizer token is “hit”.,dev,atomic-v1,True,0.9035815786713945,0.9015226530072875,0.0020589256641070364,0.7371004190085741,0.7314864431009884,0.005613975907585722,0.6893631666876421,0.6827298061792388,0.006633360508403241
4,13,The passage ends in an incomplete clause.,dev,atomic-v1,True,0.9035815786713945,0.9029726872152798,0.0006088914561147574,0.7371004190085741,0.7354401832727466,0.00166023573582752,0.6893631666876421,0.6874014656853635,0.0019617010022785486
4,14,"The continuation is strongly expected to be “in the same year”, “hit”, “of popular culture”, or “while the original novel was also successful.”",dev,atomic-v1,True,0.9035815786713945,0.8938535384420978,0.009728040229296742,0.7371004190085741,0.7105754286083104,0.026524990400263793,0.6893631666876421,0.6580217739379619,0.031341392749680175
5,0,The passage has wiki-style format.,dev,atomic-v1,True,0.8450629856293282,0.8468458565701886,-0.0017828709408603816,0.5775405197800361,0.5824017902390966,-0.004861270459060485,0.5008304134855421,0.5065743924435255,-0.005743978957983398
5,6,The route includes the entire northwestern portion of the city.,dev,atomic-v1,True,0.8450629856293282,0.8420275738336763,0.003035411795651921,0.5775405197800361,0.5692640049997991,0.008276514780236943,0.5008304134855421,0.49105105083878464,0.009779362646757495
5,7,The described route travels via Lakeshore Drive.,dev,atomic-v1,True,0.8450629856293282,0.8433311434327003,0.0017318421966279196,0.5775405197800361,0.5728183870012279,0.004722132778808175,0.5008304134855421,0.49525083679942594,0.005579576686116194
5,8,The route includes the entire southwestern portion of the city.,dev,atomic-v1,True,0.8450629856293282,0.843127332821934,0.0019356528073942725,0.5775405197800361,0.5722626661811424,0.005277853598893656,0.5008304134855421,0.4945942083061202,0.006236205179421916
5,9,The described route travels via Victoria Park Drive.,dev,atomic-v1,True,0.8450629856293282,0.843246602527457,0.0018163831018712662,0.5775405197800361,0.5725878732854996,0.004952646494536417,0.5008304134855421,0.49497846645018895,0.005851947035353189
5,10,Most of the described route is on Don Mills Drive.,dev,atomic-v1,True,0.8450629856293282,0.8379190878853108,0.007143897744017469,0.5775405197800361,0.5580615893260008,0.01947893045403526,0.5008304134855421,0.4778145028106958,0.023015910674846318
5,12,The final tokenizer token is “Drive”.,dev,atomic-v1,True,0.8450629856293282,0.8389671027172588,0.006095882912069417,0.5775405197800361,0.5609191621465817,0.016621357633454403,0.5008304134855421,0.4811909531214845,0.019639460364057615
5,13,The text ends mid-phrase.,dev,atomic-v1,True,0.8450629856293282,0.8446172409690709,0.00044574466025737447,0.5775405197800361,0.5763251287500228,0.0012153910300132242,0.5008304134855421,0.4993943320000723,0.001436081485469809
5,15,The final list of named streets is parenthetical.,dev,atomic-v1,True,0.8450629856293282,0.8435543593328488,0.0015086262964794095,0.5775405197800361,0.5734270193124713,0.004113500467564757,0.5008304134855421,0.4959699844416673,0.004860429043874848
5,16,Millwood Drive has an extension via Don Mills Drive.,dev,atomic-v1,True,0.8450629856293282,0.8461718531242,-0.0011088674948717125,0.5775405197800361,0.5805640166985684,-0.00302349691853232,0.5008304134855421,0.5044029163581625,-0.0035725028726203423
5,17,"The continuation is strongly expected to be “and its extension”, “and the surrounding area”, or “and other.”",dev,atomic-v1,True,0.8450629856293282,0.8471355923097361,-0.0020726066804078735,0.5775405197800361,0.5831917990722184,-0.005651279292182343,0.5008304134855421,0.5075078509195123,-0.006677437433970201
6,3,The passage describes Victorian-era films.,dev,atomic-v1,True,0.9021547736755684,0.9025702380584706,-0.00041546438290218646,0.7332100168386324,0.7343428440585429,-0.0011328272199104816,0.6847663460847913,0.6861048718403515,-0.0013385257555602603
6,5,The passage provides historical context.,dev,atomic-v1,True,0.9021547736755684,0.9022926714622291,-0.0001378977866607345,0.7332100168386324,0.7335860162569301,-0.00037599941829769,0.6847663460847913,0.6852106194008112,-0.0004442733160199275
6,6,Some films are labelled pseudo-documentary or historical in style.,dev,atomic-v1,True,0.9021547736755684,0.8990354069393436,0.0031193667362248156,0.7332100168386324,0.7247045860650132,0.008505430773619205,0.6847663460847913,0.6747165009252407,0.010049845159550541
6,11,The final tokenizer token is “created”.,dev,atomic-v1,True,0.9021547736755684,0.9007772880132523,0.0013774856623161025,0.7332100168386324,0.7294540913790111,0.0037559254596213343,0.6847663460847913,0.6803284204459061,0.004437925638885121
6,12,The text ends in an incomplete clause.,dev,atomic-v1,True,0.9021547736755684,0.901669578784622,0.00048519489094644985,0.7332100168386324,0.7318870587174422,0.0013229581211902097,0.6847663460847913,0.6832031654976577,0.0015631805871335613
6,13,"The continuation is expected to be “through fiction”, “by combining factual elements”, “with actual dramatic productions”, or “using artificial narrative techniques.”",dev,atomic-v1,True,0.9021547736755684,0.8997587630541929,0.0023960106213755106,0.7332100168386324,0.7266769272097966,0.006533089628835809,0.6847663460847913,0.6770469793730065,0.0077193667117847475
7,3,The passage describes military service.,dev,atomic-v1,True,0.8890223614013071,0.889024796680472,-2.4352791648807326e-06,0.6974024850751386,0.6974091252364607,-6.640161322124527e-06,0.6424568900035124,0.6424647358839737,-7.845880461321286e-06
7,4,The biography subject is an American congressman.,dev,atomic-v1,True,0.8890223614013071,0.8863948968382344,0.0026274645630727234,0.6974024850751386,0.6902383008540814,0.007164184221057135,0.6424568900035124,0.6339918346721075,0.008465055331404847
7,8,Finnegan died in 1969.,dev,atomic-v1,True,0.8890223614013071,0.8864311069274317,0.002591254473875426,0.6974024850751386,0.6903370332036309,0.007065451871507644,0.6424568900035124,0.6341084948215604,0.008348395181951962
7,9,Finnegan had a heart attack before his death.,dev,atomic-v1,True,0.8890223614013071,0.8883497886193279,0.000672572781979186,0.6974024850751386,0.6955686124589717,0.001833872616166854,0.6424568900035124,0.6402900231715607,0.0021668668319516637
7,11,Finnegan died in 1971.,dev,atomic-v1,True,0.8890223614013071,0.8780294433261217,0.010992918075185432,0.6974024850751386,0.6674286116595001,0.029973873415638508,0.6424568900035124,0.6070403667636253,0.03541652323988709
7,13,The closing clause concerns legacy or declining health.,dev,atomic-v1,True,0.8890223614013071,0.8903175095798986,-0.0012951481785915542,0.6974024850751386,0.7009339047849997,-0.00353141970986115,0.6424568900035124,0.6466295441843642,-0.004172654180851887
7,14,The final tokenizer token is “1971”.,dev,atomic-v1,True,0.8890223614013071,0.8886946749094524,0.0003276864918546618,0.6974024850751386,0.6965089977081185,0.0008934873670201071,0.6424568900035124,0.6414011633825376,0.0010557266209747507
7,15,The text ends in an incomplete clause.,dev,atomic-v1,True,0.8890223614013071,0.888582364509017,0.00043999689229012873,0.6974024850751386,0.6962027662140885,0.0011997188610500809,0.6424568900035124,0.6410393264362511,0.001417563567261304
7,16,"The continuation is strongly expected to be a period, “with cancer”, or “and his retirement from the Ohio State Medical Society.”",dev,atomic-v1,True,0.8890223614013071,0.8886712977556731,0.0003510636456339755,0.6974024850751386,0.6964452563208537,0.0009572287542848334,0.6424568900035124,0.641325847847168,0.0011310421563444084
8,2,The passage is from a music website.,dev,atomic-v1,True,0.8956630124600491,0.8952682795208681,0.0003947329391810195,0.7155092364282184,0.714432936662217,0.0010762997660014317,0.6638514615759881,0.6625797275178938,0.0012717340580942205
8,6,David Ward is British.,dev,atomic-v1,True,0.8956630124600491,0.8939974167966666,0.0016655956633825353,0.7155092364282184,0.710967734960236,0.004541501467982378,0.6638514615759881,0.6584853151972936,0.005366146378694481
8,7,David Ward is a composer.,dev,atomic-v1,True,0.8956630124600491,0.8972027274746608,-0.0015397150146116978,0.7155092364282184,0.7197075050433832,-0.004198268615164813,0.6638514615759881,0.668812050950423,-0.004960589374434887
8,8,The passage has an informal tone.,dev,atomic-v1,True,0.8956630124600491,0.8960930878997716,-0.0004300754397225104,0.7155092364282184,0.7166819029305292,-0.0011726665023108485,0.6638514615759881,0.6652370606227254,-0.0013855990467372958
8,9,The passage contains personal anecdotes.,dev,atomic-v1,True,0.8956630124600491,0.8965825810452231,-0.0009195685851740576,0.7155092364282184,0.718016580900404,-0.002507344472185591,0.6638514615759881,0.6668140891462784,-0.0029626275702903104
8,12,David Ward recorded with a singer.,dev,atomic-v1,True,0.8956630124600491,0.8925356817098162,0.0031273307502328596,0.7155092364282184,0.7069820905516462,0.008527145876572217,0.6638514615759881,0.6537759582895173,0.010075503286470777
8,14,David Ward recorded with the BBC Scottish Symphony Orchestra.,dev,atomic-v1,True,0.8956630124600491,0.8944635694588337,0.001199443001215439,0.7155092364282184,0.7122387715305621,0.0032704648976562556,0.6638514615759881,0.6599871463289422,0.003864315247045891
8,16,David Ward worked with the Pittsburgh Symphony Orchestra.,dev,atomic-v1,True,0.8956630124600491,0.8875321470292247,0.008130865430824419,0.7155092364282184,0.6933391875370816,0.02217004889113683,0.6638514615759881,0.6376557797268508,0.02619568184913723
8,18,The final tokenizer token is “Orchestra”.,dev,atomic-v1,True,0.8956630124600491,0.8792954759729772,0.0163675364870719,0.7155092364282184,0.670880643416434,0.044628593011784345,0.6638514615759881,0.6111192177432418,0.05273224383274622
8,19,The final phrase is incomplete.,dev,atomic-v1,True,0.8956630124600491,0.8959178372288433,-0.0002548247687942373,0.7155092364282184,0.716204055157037,-0.0006948187288186025,0.6638514615759881,0.6646724453479378,-0.0008209837719497237
8,20,The ending is part of a parenthetical list of orchestral recordings.,dev,atomic-v1,True,0.8956630124600491,0.8960300662808439,-0.00036705382079482707,0.7155092364282184,0.7165100648421102,-0.0010008284138918189,0.6638514615759881,0.6650340202092426,-0.0011825586332545601
8,21,David Ward recorded with the Philadelphia Philharmonic Orchestra.,dev,atomic-v1,True,0.8956630124600491,0.8962174015019834,-0.0005543890419342778,0.7155092364282184,0.717020862991093,-0.001511626562874624,0.6638514615759881,0.6656375689819849,-0.0017861074059968285
8,22,"The continuation is expected to be “and other orchestras,” or “and the Royal Philharmonic.”",dev,atomic-v1,True,0.8956630124600491,0.8900266281181282,0.00563638434192093,0.7155092364282184,0.700140771964903,0.015368464463315412,0.6638514615759881,0.6456923944684848,0.018159067107503257
9,0,The passage is in Danish.,dev,atomic-v1,True,0.879622334146882,0.8824301072542873,-0.0028077731074053203,0.6717718722478037,0.6794276953082135,-0.007655823060409794,0.6121722757241228,0.6212182415751031,-0.009045965850980275
9,4,The passage lists awards.,dev,atomic-v1,True,0.879622334146882,0.8773189897985454,0.0023033443483365668,0.6717718722478037,0.6654914513934435,0.0062804208543602025,0.6121722757241228,0.6047514573313733,0.007420818392749551
9,12,The park in the ending is Copenhagen Zoo Park.,dev,atomic-v1,True,0.879622334146882,0.879250469523649,0.00037186462323290925,0.6717718722478037,0.6707579264448509,0.001013945802952776,0.6121722757241228,0.6109742178489759,0.0011980578751469295
9,15,The final tokenizer token is “Park”.,dev,atomic-v1,True,0.879622334146882,0.8620553189740982,0.017567015172783806,0.6717718722478037,0.6238727170391225,0.047899155208681155,0.6121722757241228,0.5555756016775137,0.05659667404660906
9,16,The final noun phrase is incomplete.,dev,atomic-v1,True,0.879622334146882,0.878347838355524,0.0012744957913579658,0.6717718722478037,0.66829676443224,0.003475107815563705,0.6121722757241228,0.608066158539855,0.004106117184267788
9,17,The park in the ending is Copenhagen Nature Reserve Park.,dev,atomic-v1,True,0.879622334146882,0.8709446377995612,0.00867769634732074,0.6717718722478037,0.6481108051794444,0.023661067068359243,0.6121722757241228,0.5842148369211064,0.027957438803016377
9,18,The park in the ending is Copenhagen Nature Park.,dev,atomic-v1,True,0.879622334146882,0.8831024398564086,-0.0034801057095266152,0.6717718722478037,0.6812609130372422,-0.009489040789438574,0.6121722757241228,0.6233843346056436,-0.01121205888152077
9,21,The continuation is expected to be “and surrounding areas” or “of the Copenhagen Zoo.”,dev,atomic-v1,True,0.879622334146882,0.8698620657023951,0.009760268444486853,0.6717718722478037,0.6451590066868306,0.026612865560973087,0.6121722757241228,0.5807270514599663,0.031445224264156524
10,10,The final tokenizer token is “Rebellion”.,dev,atomic-v1,True,0.8764593962388716,0.8326015471792753,0.04385784905959633,0.6631476380064665,0.5435625008296531,0.1195851371768134,0.6019820547874059,0.4606826727810086,0.14129938200639724
10,11,The final phrase is incomplete.,dev,atomic-v1,True,0.8764593962388716,0.8764574699867008,1.9262521707696934e-06,0.6631476380064665,0.663142385785142,5.252221324525408e-06,0.6019820547874059,0.601975848868804,6.205918601898119e-06
10,14,"The continuation is strongly expected to be “entry”, “and the Rebellion of 1837”, or “for details on the causes.”",dev,atomic-v1,True,0.8764593962388716,0.8585062067988853,0.01795318943998625,0.6631476380064665,0.6141955195606963,0.04895211844577019,0.6019820547874059,0.5441412206537772,0.057840834133628616
11,11,The final tokenizer token is “Presley”.,dev,atomic-v1,True,0.8994703080139227,0.903319013241924,-0.0038487052280012923,0.7258904103992438,0.7363844941838418,-0.01049408378459793,0.6761176470003354,0.6885172443791855,-0.012399597378850102
11,12,The text ends mid-clause.,dev,atomic-v1,True,0.8994703080139227,0.8982263297546734,0.0012439782592492676,0.7258904103992438,0.7224985133051763,0.0033918970940675086,0.6761176470003354,0.6721098499234093,0.004007797076926112
11,15,The ending is part of a parenthetical example list.,dev,atomic-v1,True,0.8994703080139227,0.8988679082508961,0.0006023997630265621,0.7258904103992438,0.7242478752580672,0.0016425351411766265,0.6761176470003354,0.6741768606630759,0.0019407863372594703
11,16,"The continuation is expected to be “in 1956”, “and other artists”, or “as a hit.”",dev,atomic-v1,True,0.8994703080139227,0.8870435162329212,0.012426791781001478,0.7258904103992438,0.6920068608941274,0.033883549505116406,0.6761176470003354,0.636081529483681,0.04003611751665437
12,9,The final tokenizer token is “organized”.,dev,atomic-v1,True,0.9334084560150457,0.9267371115710598,0.006671344443985983,0.8184279645945352,0.8002375230294745,0.018190441565060667,0.7854581514214263,0.7639646931853395,0.021493458236086727
12,10,The ending is an incomplete clause.,dev,atomic-v1,True,0.9334084560150457,0.9331335280465762,0.0002749279684695072,0.8184279645945352,0.8176783314153409,0.0007496331791942978,0.7854581514214263,0.7845724000023764,0.0008857514190498961
12,13,"The continuation is strongly expected to be “in support of the campaign”, “across the country”, or “by the activists during the campaign period.”",dev,atomic-v1,True,0.9334084560150457,0.9221499578668922,0.011258498148153495,0.8184279645945352,0.7877299464673272,0.03069801812720796,0.7854581514214263,0.7491859934208693,0.03627215800055694
13,11,The final tokenizer token is “Shrine”.,dev,atomic-v1,True,0.8868785069661826,0.857186743749796,0.02969176321638667,0.6915569378764352,0.6105978016354355,0.08095913624099971,0.6355499095361592,0.539890229841089,0.09565967969507017
13,12,The final phrase is incomplete.,dev,atomic-v1,True,0.8868785069661826,0.8865734666110999,0.00030504035508271965,0.6915569378764352,0.6907251986669392,0.0008317392094960852,0.6355499095361592,0.6345671432905635,0.0009827662455956787
13,14,The ending is a parenthetical clause.,dev,atomic-v1,True,0.8868785069661826,0.8874823815461743,-0.00060387457999167,0.6915569378764352,0.6932034943317636,-0.0016465564553284073,0.6355499095361592,0.6374954473769741,-0.0019455378408148594
13,16,The continuation is expected to be “in Kyoto” or “in the Seto Inari Shrine.”,dev,atomic-v1,True,0.8868785069661826,0.8904742001692054,-0.003595693203022776,0.6915569378764352,0.7013611456556386,-0.009804207779203322,0.6355499095361592,0.6471343633651951,-0.011584453829035946
14,12,The final tokenizer token is “with”.,dev,atomic-v1,True,0.7410207008931853,0.7428396048336434,-0.0018189039404581386,0.29385330850220936,0.29881282844892554,-0.004959519946716173,0.16563133621720683,0.1714914047847852,-0.005860068567578369
14,13,The text ends in an incomplete phrase at “with”.,dev,atomic-v1,True,0.7410207008931853,0.7392579516042651,0.0017627492889201735,0.29385330850220936,0.28904690280644885,0.004806405695760518,0.16563133621720683,0.1599521843550583,0.005679151862148513
15,13,The final tokenizer token is “1959”.,dev,atomic-v1,True,0.8701971594119394,0.8639069390828231,0.006290220329116303,0.6460726909664334,0.6289214426252846,0.017151248341148784,0.581806642344793,0.561541073826363,0.020265568518429977
15,14,The visible ending is syntactically incomplete.,dev,atomic-v1,True,0.8701971594119394,0.8713149650608502,-0.0011178056489107302,0.6460726909664334,0.649120559129789,-0.0030478681633556715,0.581806642344793,0.5854079417879035,-0.003601299443110495
15,15,"The AV predicts the following continuation alternatives: strongly expecting ""."" or ""and other tours"" or ""with the Singapore Football Association."".",dev,atomic-v1,True,0.8701971594119394,0.867305115674877,0.002892043737062422,0.6460726909664334,0.6381870911380423,0.007885599828391099,0.581806642344793,0.5724891769071445,0.009317465437648442
16,14,The final tokenizer token is “Sriramaram”.,dev,atomic-v1,True,0.8688495408935648,0.8496606628641938,0.01918887802937097,0.6423982028454391,0.5900767903590834,0.05232141248635569,0.5774649414198807,0.5156430175206514,0.06182192389922925
16,15,The visible ending is syntactically incomplete.,dev,atomic-v1,True,0.8688495408935648,0.8678037894432984,0.001045751450266419,0.6423982028454391,0.6395468014813862,0.00285140136405293,0.5774649414198807,0.5740957831774383,0.0033691582424424382
16,16,"The AV predicts the following continuation alternatives: strongly expecting ""."" or ""."" or ""who are"" or ""and their respective careers"" to complete the family status statement..",dev,atomic-v1,True,0.8688495408935648,0.8642136129802096,0.004635927913355209,0.6423982028454391,0.6297576359378585,0.012640566907580641,0.5774649414198807,0.5625291029501651,0.014935838469715579
17,17,The final tokenizer token is “and”.,dev,atomic-v1,True,0.9316778784507104,0.9259889623474775,0.005688916103232855,0.8137092800292035,0.798197579679557,0.015511700349646551,0.7798826490746869,0.761554337337813,0.01832831173687388
17,18,"The AV predicts the following continuation alternatives: strongly expecting ""executed"" or ""sent to prison"" or ""killed"" or ""returned to the king."".",dev,atomic-v1,True,0.9316778784507104,0.9279139820087015,0.0037638964420089183,0.8137092800292035,0.8034464403781907,0.010262839651012823,0.7798826490746869,0.7677562850920563,0.012126363982630561
18,9,The final tokenizer token is “role”.,dev,atomic-v1,True,0.886912000441992,0.875147607488063,0.01176439295392906,0.6916482629638501,0.6595708452298923,0.03207741773395778,0.6356578174143289,0.5977557887076368,0.037902028706692126
18,10,The visible ending is syntactically incomplete.,dev,atomic-v1,True,0.886912000441992,0.8862314863215444,0.0006805141204476728,0.6916482629638501,0.689792737073059,0.0018555258907910765,0.6356578174143289,0.6334653655105609,0.0021924519037680446
