pilot_id,claim_id,truth,type,subtype,proposition,exclude_local_true,evidence_only_in_source_final_sentence,explicit_final_token_or_word,source_final_sentence_start,source_final_sentence,prefix_evidence_json,deletion_drop,paraphrase_drop
0,10,true,theme,topic,The passage covers breeding.,False,False,False,909,This bird's numbers are declining in the eastern parts of its range due to habitat loss,"[{""start"": 380, ""end"": 441, ""text"": ""The nest is an open cup on the ground under a clump of grass.""}]",0.000944114085664971,-0.0027017707980904193
0,11,true,detail,local_text,The final sentence of the passage introduces conservation status.,True,True,False,909,This bird's numbers are declining in the eastern parts of its range due to habitat loss,"[{""start"": 909, ""end"": 996, ""text"": ""This bird's numbers are declining in the eastern parts of its range due to habitat loss""}]",0.0056910562332121994,-0.0027017707980904193
0,12,false,theme,genre,Introducing conservation status is a standard concluding element for such species entries.,False,False,False,909,This bird's numbers are declining in the eastern parts of its range due to habitat loss,[],0.00035507094982922816,-0.0027017707980904193
0,13,true,detail,final_token,The final word of the prefix is “loss”.,True,True,True,909,This bird's numbers are declining in the eastern parts of its range due to habitat loss,"[{""start"": 992, ""end"": 996, ""text"": ""loss""}]",-0.007522165016508486,-0.01232302983112965
0,14,true,detail,event,The final clause concerns population decline.,True,True,False,909,This bird's numbers are declining in the eastern parts of its range due to habitat loss,"[{""start"": 921, ""end"": 942, ""text"": ""numbers are declining""}]",0.09252205009714931,-0.01716942716947889
0,15,false,detail,attribute,The population decline is specifically in the eastern US.,False,False,False,909,This bird's numbers are declining in the eastern parts of its range due to habitat loss,[],0.0322636026149592,-0.02065040674299312
0,16,true,detail,cause,Habitat loss caused the population decline.,True,True,False,909,This bird's numbers are declining in the eastern parts of its range due to habitat loss,"[{""start"": 977, ""end"": 996, ""text"": ""due to habitat loss""}]",1.0297820759200458,-0.02065040674299312
0,18,true,detail,attribute,The described bird is medium-sized.,False,False,False,909,This bird's numbers are declining in the eastern parts of its range due to habitat loss,"[{""start"": 41, ""end"": 75, ""text"": ""is a medium-sized American sparrow""}]",-0.0032527249785042622,0.004257039534623086
0,19,true,detail,attribute,The described bird is ground-dwelling.,False,False,False,909,This bird's numbers are declining in the eastern parts of its range due to habitat loss,"[{""start"": 516, ""end"": 548, ""text"": ""These birds forage on the ground""}]",0.00031114934565790175,0.004257039534623086
0,20,false,entity,identity,The described bird is a sandpiper.,False,False,False,909,This bird's numbers are declining in the eastern parts of its range due to habitat loss,"[{""start"": 41, ""end"": 75, ""text"": ""is a medium-sized American sparrow""}]",0.003663259917712103,0.004257039534623086
0,21,true,detail,attribute,The described bird is found in North America.,False,False,False,909,This bird's numbers are declining in the eastern parts of its range due to habitat loss,"[{""start"": 350, ""end"": 378, ""text"": ""across most of North America""}]",0.0017509409189144787,0.004257039534623086
0,22,true,detail,attribute,The bird nests on the ground in grasslands.,False,False,False,909,This bird's numbers are declining in the eastern parts of its range due to habitat loss,"[{""start"": 380, ""end"": 441, ""text"": ""The nest is an open cup on the ground under a clump of grass.""}]",0.008024938410422733,-0.0004048482846475965
0,23,false,detail,date,The bird breeds in spring and summer.,False,False,False,909,This bird's numbers are declining in the eastern parts of its range due to habitat loss,[],0.005737628056106003,0.004169144479272857
1,3,true,theme,topic,The passage covers the lake's geography.,False,False,False,871,"No motorized watercraft are allowed, and a catch and release policy is in place for bass species","[{""start"": 0, ""end"": 77, ""text"": ""Clark Lake is a lake located in Gogebic County in the U.S. state of Michigan.""}]",0.016903609527626262,0.0014577423761776842
1,4,true,theme,topic,The passage covers the lake's wildlife.,False,False,False,871,"No motorized watercraft are allowed, and a catch and release policy is in place for bass species","[{""start"": 507, ""end"": 657, ""text"": ""It is not uncommon to see nesting loons and eagles around the lake's islands, and black bear and wolves inhabit the old-growth forest around the lake.""}]",0.015719462711155652,0.0014577423761776842
1,5,false,theme,topic,The passage covers the lake's history.,False,False,False,871,"No motorized watercraft are allowed, and a catch and release policy is in place for bass species",[],0.015385571533311881,0.0014577423761776842
1,6,true,theme,topic,The passage covers recreational rules for the lake.,True,True,False,871,"No motorized watercraft are allowed, and a catch and release policy is in place for bass species","[{""start"": 871, ""end"": 967, ""text"": ""No motorized watercraft are allowed, and a catch and release policy is in place for bass species""}]",0.017535051791979117,0.0014577423761776842
1,7,true,detail,local_text,The final sentence of the passage completes a list of conservation regulations.,False,False,False,871,"No motorized watercraft are allowed, and a catch and release policy is in place for bass species","[{""start"": 721, ""end"": 967, ""text"": ""Like all lakes in Sylvania, Clark Lake has numerous special regulations designed to protect and ensure its wilderness quality for future generations. No motorized watercraft are allowed, and a catch and release policy is in place for bass species""}]",0.02171264307211307,0.0014577423761776842
1,8,true,detail,attribute,Fishing restrictions are the last item in the list of regulations.,True,True,False,871,"No motorized watercraft are allowed, and a catch and release policy is in place for bass species","[{""start"": 912, ""end"": 967, ""text"": ""a catch and release policy is in place for bass species""}]",0.013754825718330754,0.0014577423761776842
1,9,true,detail,final_token,The final word of the prefix is “species”.,True,True,True,871,"No motorized watercraft are allowed, and a catch and release policy is in place for bass species","[{""start"": 960, ""end"": 967, ""text"": ""species""}]",0.06823620821470877,0.029724889879312988
1,10,true,detail,local_text,The final clause lists a conservation rule about catch-and-release for bass species.,True,True,False,871,"No motorized watercraft are allowed, and a catch and release policy is in place for bass species","[{""start"": 912, ""end"": 967, ""text"": ""a catch and release policy is in place for bass species""}]",0.01911124381293361,0.018334575926620578
1,11,true,detail,event,Catch-and-release is required/enforced for bass species.,True,True,False,871,"No motorized watercraft are allowed, and a catch and release policy is in place for bass species","[{""start"": 912, ""end"": 967, ""text"": ""a catch and release policy is in place for bass species""}]",0.3878827904982255,0.001918386156610108
1,16,true,detail,attribute,Fishing is permitted at the lake.,True,True,False,871,"No motorized watercraft are allowed, and a catch and release policy is in place for bass species","[{""start"": 912, ""end"": 967, ""text"": ""a catch and release policy is in place for bass species""}]",0.014247438963152392,0.001918386156610108
1,17,true,detail,attribute,The lake is a no-kill zone.,True,True,False,871,"No motorized watercraft are allowed, and a catch and release policy is in place for bass species","[{""start"": 912, ""end"": 967, ""text"": ""a catch and release policy is in place for bass species""}]",0.01987648521932972,0.001918386156610108
1,18,false,detail,local_text,The final word ends mid-list.,False,False,False,871,"No motorized watercraft are allowed, and a catch and release policy is in place for bass species",[],0.019395657618974216,0.005000895412510475
2,0,true,theme,format,The passage is a Wikipedia-style factual article.,False,False,False,667,"It is included in the Federal Aviation Administration (FAA) National Plan of Integrated Airport Systems for 2017 – 2021, in which it is categorized as a medium-hub primary commercial service facility","[{""start"": 0, ""end"": 162, ""text"": ""Kahului Airport is a regional airport in the state of Hawai'i, United States, located east of the Kahului CDP in Maui County on the island of Maui near Haleakala.""}]",0.011678673644597515,-0.0005658288401928502
2,1,true,theme,topic,The article is about a specific airport.,False,False,False,667,"It is included in the Federal Aviation Administration (FAA) National Plan of Integrated Airport Systems for 2017 – 2021, in which it is categorized as a medium-hub primary commercial service facility","[{""start"": 0, ""end"": 162, ""text"": ""Kahului Airport is a regional airport in the state of Hawai'i, United States, located east of the Kahului CDP in Maui County on the island of Maui near Haleakala.""}]",-0.009488649429209906,-0.0005658288401928502
2,2,true,theme,topic,The passage gives dense geographic statistics.,False,False,False,667,"It is included in the Federal Aviation Administration (FAA) National Plan of Integrated Airport Systems for 2017 – 2021, in which it is categorized as a medium-hub primary commercial service facility","[{""start"": 78, ""end"": 161, ""text"": ""located east of the Kahului CDP in Maui County on the island of Maui near Haleakala""}]",-0.00036584571764752827,-0.0005658288401928502
2,3,true,theme,topic,The passage gives dense historical statistics.,False,False,False,667,"It is included in the Federal Aviation Administration (FAA) National Plan of Integrated Airport Systems for 2017 – 2021, in which it is categorized as a medium-hub primary commercial service facility","[{""start"": 163, ""end"": 213, ""text"": ""It has offered full airport operations since 1952.""}]",-0.003451127135593146,-0.0005658288401928502
2,4,true,theme,topic,The passage gives dense operational statistics.,False,False,False,667,"It is included in the Federal Aviation Administration (FAA) National Plan of Integrated Airport Systems for 2017 – 2021, in which it is categorized as a medium-hub primary commercial service facility","[{""start"": 391, ""end"": 437, ""text"": ""ranking 13th in 2004 with 1,632,000 passengers""}]",0.001183217519655888,-0.0005658288401928502
2,5,true,theme,style,The sentence structure follows a consistent pattern of factual claims.,False,False,False,667,"It is included in the Federal Aviation Administration (FAA) National Plan of Integrated Airport Systems for 2017 – 2021, in which it is categorized as a medium-hub primary commercial service facility","[{""start"": 0, ""end"": 162, ""text"": ""Kahului Airport is a regional airport in the state of Hawai'i, United States, located east of the Kahului CDP in Maui County on the island of Maui near Haleakala.""}]",-0.002105101665759057,0.002115624977870212
2,6,true,theme,topic,The passage covers the airport's status.,False,False,False,667,"It is included in the Federal Aviation Administration (FAA) National Plan of Integrated Airport Systems for 2017 – 2021, in which it is categorized as a medium-hub primary commercial service facility","[{""start"": 163, ""end"": 213, ""text"": ""It has offered full airport operations since 1952.""}]",-0.006894214378757035,0.002115624977870212
2,7,false,theme,topic,The passage covers the airport's ownership.,False,False,False,667,"It is included in the Federal Aviation Administration (FAA) National Plan of Integrated Airport Systems for 2017 – 2021, in which it is categorized as a medium-hub primary commercial service facility",[],-0.007088264813430167,0.002115624977870212
2,8,true,theme,topic,The passage covers the airport's regulatory classifications.,True,True,False,667,"It is included in the Federal Aviation Administration (FAA) National Plan of Integrated Airport Systems for 2017 – 2021, in which it is categorized as a medium-hub primary commercial service facility","[{""start"": 667, ""end"": 866, ""text"": ""It is included in the Federal Aviation Administration (FAA) National Plan of Integrated Airport Systems for 2017 – 2021, in which it is categorized as a medium-hub primary commercial service facility""}]",0.0001925678801516506,0.002115624977870212
2,9,true,detail,local_text,The passage builds toward a concluding official designation.,True,True,False,667,"It is included in the Federal Aviation Administration (FAA) National Plan of Integrated Airport Systems for 2017 – 2021, in which it is categorized as a medium-hub primary commercial service facility","[{""start"": 788, ""end"": 866, ""text"": ""in which it is categorized as a medium-hub primary commercial service facility""}]",0.002272024988865806,0.002115624977870212
2,10,true,detail,final_token,The final word of the prefix is “facility”.,True,True,True,667,"It is included in the Federal Aviation Administration (FAA) National Plan of Integrated Airport Systems for 2017 – 2021, in which it is categorized as a medium-hub primary commercial service facility","[{""start"": 858, ""end"": 866, ""text"": ""facility""}]",-0.0238221049360835,-0.0036879534923667245
2,11,true,detail,local_text,The final clause is a long subordinate clause listing FAA classifications.,True,True,False,667,"It is included in the Federal Aviation Administration (FAA) National Plan of Integrated Airport Systems for 2017 – 2021, in which it is categorized as a medium-hub primary commercial service facility","[{""start"": 788, ""end"": 866, ""text"": ""in which it is categorized as a medium-hub primary commercial service facility""}]",-0.007739201491800407,-0.0036879534923667245
2,12,true,detail,attribute,The airport is classified as a medium(-hub) primary commercial service facility.,True,True,False,667,"It is included in the Federal Aviation Administration (FAA) National Plan of Integrated Airport Systems for 2017 – 2021, in which it is categorized as a medium-hub primary commercial service facility","[{""start"": 803, ""end"": 866, ""text"": ""categorized as a medium-hub primary commercial service facility""}]",0.7280175884421725,0.00968813044740513
2,13,false,entity,identification,The classification is issued by the Transportation Statistics Administration.,False,True,False,667,"It is included in the Federal Aviation Administration (FAA) National Plan of Integrated Airport Systems for 2017 – 2021, in which it is categorized as a medium-hub primary commercial service facility","[{""start"": 685, ""end"": 770, ""text"": ""the Federal Aviation Administration (FAA) National Plan of Integrated Airport Systems""}]",-0.0016720970070909225,-0.0036879534923667245
2,15,true,entity,identification,The airport is included in the FAA's National Plan of Integrated Airport(s) (Systems).,True,True,False,667,"It is included in the Federal Aviation Administration (FAA) National Plan of Integrated Airport Systems for 2017 – 2021, in which it is categorized as a medium-hub primary commercial service facility","[{""start"": 685, ""end"": 770, ""text"": ""the Federal Aviation Administration (FAA) National Plan of Integrated Airport Systems""}]",0.007465861391257378,0.0032801911622384328
2,16,false,detail,date,The airport is included in the 2021–2025 version of the plan.,False,True,False,667,"It is included in the Federal Aviation Administration (FAA) National Plan of Integrated Airport Systems for 2017 – 2021, in which it is categorized as a medium-hub primary commercial service facility","[{""start"": 771, ""end"": 786, ""text"": ""for 2017 – 2021""}]",0.0014295366631089657,0.0032801911622384328
2,17,false,detail,local_text,"The sentence ends mid-classification, incomplete.",False,False,False,667,"It is included in the Federal Aviation Administration (FAA) National Plan of Integrated Airport Systems for 2017 – 2021, in which it is categorized as a medium-hub primary commercial service facility",[],7.551580627784826e-05,0.008803643709170639
3,0,true,theme,format,The passage is a biographical Wikipedia article.,False,False,False,609,After retirement he worked as a gymnastics coach at the same club,"[{""start"": 0, ""end"": 64, ""text"": ""Wolfgang Thüne (born 8 October 1949) is a German former gymnast.""}]",0.0034164456192250503,-0.0032111083092827286
3,1,true,theme,style,The passage follows a consistent chronological life narrative structure.,False,False,False,609,After retirement he worked as a gymnastics coach at the same club,"[{""start"": 65, ""end"": 104, ""text"": ""He competed at the 1972 Summer Olympics""}]",-0.0055207439817634985,-0.0032111083092827286
3,2,true,theme,topic,The passage covers career milestones and achievements.,False,False,False,609,After retirement he worked as a gymnastics coach at the same club,"[{""start"": 65, ""end"": 188, ""text"": ""He competed at the 1972 Summer Olympics in all artistic gymnastics events and won a bronze medal with the East German team.""}]",0.001581062313300463,-0.0032111083092827286
3,3,true,entity,identification,The subject is German.,False,False,False,609,After retirement he worked as a gymnastics coach at the same club,"[{""start"": 37, ""end"": 63, ""text"": ""is a German former gymnast""}]",0.002644590580434647,-0.0032111083092827286
3,4,false,entity,identity,The subject is a swimmer.,False,False,False,609,After retirement he worked as a gymnastics coach at the same club,"[{""start"": 37, ""end"": 63, ""text"": ""is a German former gymnast""}]",0.03448617579863633,-0.0022425337328240147
3,5,false,entity,identity,The subject's name is Klaus Zehnder.,False,False,False,609,After retirement he worked as a gymnastics coach at the same club,"[{""start"": 0, ""end"": 36, ""text"": ""Wolfgang Thüne (born 8 October 1949)""}]",0.0008672766916785202,-0.0022425337328240147
3,6,true,theme,topic,The article covers Olympic medals.,False,False,False,609,After retirement he worked as a gymnastics coach at the same club,"[{""start"": 143, ""end"": 187, ""text"": ""won a bronze medal with the East German team""}]",0.005586941330430362,0.0006727905227406072
3,7,true,theme,topic,The article covers post-retirement life.,True,True,False,609,After retirement he worked as a gymnastics coach at the same club,"[{""start"": 609, ""end"": 674, ""text"": ""After retirement he worked as a gymnastics coach at the same club""}]",-0.003032202099546355,0.0006727905227406072
3,8,true,detail,local_text,The article concludes with his later coaching role at a club.,True,True,False,609,After retirement he worked as a gymnastics coach at the same club,"[{""start"": 609, ""end"": 674, ""text"": ""After retirement he worked as a gymnastics coach at the same club""}]",-0.005209061593167474,0.0006727905227406072
3,10,true,detail,attribute,The coaching club is the same club mentioned earlier in the article.,False,False,False,609,After retirement he worked as a gymnastics coach at the same club,"[{""start"": 576, ""end"": 674, ""text"": ""competing for TuS 04 Leverkusen. After retirement he worked as a gymnastics coach at the same club""}]",0.007100168405197671,0.0006727905227406072
3,11,true,detail,final_token,The final word of the prefix is “club”.,True,True,True,609,After retirement he worked as a gymnastics coach at the same club,"[{""start"": 670, ""end"": 674, ""text"": ""club""}]",0.0026095678596637084,-0.0015104859686907446
3,12,false,detail,local_text,The final sentence ends as a fragment/is incomplete.,False,False,False,609,After retirement he worked as a gymnastics coach at the same club,[],0.0018675747234554452,-0.008073828704911024
3,13,true,detail,event,After retirement he worked as a coach at the same club.,True,True,False,609,After retirement he worked as a gymnastics coach at the same club,"[{""start"": 609, ""end"": 674, ""text"": ""After retirement he worked as a gymnastics coach at the same club""}]",0.5516209794167182,0.030607941922469295
3,14,false,detail,attribute,The club is located in Cologne.,False,False,False,609,After retirement he worked as a gymnastics coach at the same club,[],-0.00418383971887204,-0.002695991806991538
4,0,true,theme,genre,The passage is a film review with historical context.,False,False,False,783,"This may have contributed to its poor reception, although the film's negative reviews (often alluded in jokes mentioning the production) might have also impacted it, as the classic Rodgers and Hammerstein musical Carousel, also dealing with the afterlife, opened on Broadway at roughly the same time and became a hit","[{""start"": 109, ""end"": 190, ""text"": ""Its biggest claim to fame, apart from its star, is its failure at the box office.""}]",-0.00024906857671669336,0.0015145838789623056
4,1,true,theme,topic,The passage details production background.,False,False,False,783,"This may have contributed to its poor reception, although the film's negative reviews (often alluded in jokes mentioning the production) might have also impacted it, as the classic Rodgers and Hammerstein musical Carousel, also dealing with the afterlife, opened on Broadway at roughly the same time and became a hit","[{""start"": 34, ""end"": 107, ""text"": ""is a comedy fantasy film directed by Raoul Walsh, and starring Jack Benny""}]",0.0014526428125225532,0.0015145838789623056
4,2,true,theme,topic,The passage details the film's reception.,False,False,False,783,"This may have contributed to its poor reception, although the film's negative reviews (often alluded in jokes mentioning the production) might have also impacted it, as the classic Rodgers and Hammerstein musical Carousel, also dealing with the afterlife, opened on Broadway at roughly the same time and became a hit","[{""start"": 109, ""end"": 190, ""text"": ""Its biggest claim to fame, apart from its star, is its failure at the box office.""}]",-0.00016094169213565213,0.0015145838789623056
4,3,false,entity,identity,"The film discussed is titled ""The Hunchback of Notre Dame.""",False,False,False,783,"This may have contributed to its poor reception, although the film's negative reviews (often alluded in jokes mentioning the production) might have also impacted it, as the classic Rodgers and Hammerstein musical Carousel, also dealing with the afterlife, opened on Broadway at roughly the same time and became a hit","[{""start"": 0, ""end"": 33, ""text"": ""The Horn Blows at Midnight (1945)""}]",-0.0010343830318149116,0.0015145838789623056
4,4,false,detail,date,The film discussed is from 1916.,False,False,False,783,"This may have contributed to its poor reception, although the film's negative reviews (often alluded in jokes mentioning the production) might have also impacted it, as the classic Rodgers and Hammerstein musical Carousel, also dealing with the afterlife, opened on Broadway at roughly the same time and became a hit","[{""start"": 0, ""end"": 33, ""text"": ""The Horn Blows at Midnight (1945)""}]",-0.0018268236021796724,0.0015145838789623056
4,5,false,detail,attribute,The film discussed is a silent film.,False,False,False,783,"This may have contributed to its poor reception, although the film's negative reviews (often alluded in jokes mentioning the production) might have also impacted it, as the classic Rodgers and Hammerstein musical Carousel, also dealing with the afterlife, opened on Broadway at roughly the same time and became a hit",[],-0.0001871784859061032,0.0015145838789623056
4,6,true,theme,style,The passage builds narrative momentum toward a conclusion.,True,True,False,783,"This may have contributed to its poor reception, although the film's negative reviews (often alluded in jokes mentioning the production) might have also impacted it, as the classic Rodgers and Hammerstein musical Carousel, also dealing with the afterlife, opened on Broadway at roughly the same time and became a hit","[{""start"": 783, ""end"": 830, ""text"": ""This may have contributed to its poor reception""}]",0.002092756253839756,0.00035082132255925824
4,7,true,detail,local_text,The review has traced the film's troubled reception.,False,False,False,783,"This may have contributed to its poor reception, although the film's negative reviews (often alluded in jokes mentioning the production) might have also impacted it, as the classic Rodgers and Hammerstein musical Carousel, also dealing with the afterlife, opened on Broadway at roughly the same time and became a hit","[{""start"": 109, ""end"": 190, ""text"": ""Its biggest claim to fame, apart from its star, is its failure at the box office.""}]",-0.0016461897091408773,0.00035082132255925824
4,8,true,detail,local_text,The review is now explaining the broader cultural context of why the film failed.,False,False,False,783,"This may have contributed to its poor reception, although the film's negative reviews (often alluded in jokes mentioning the production) might have also impacted it, as the classic Rodgers and Hammerstein musical Carousel, also dealing with the afterlife, opened on Broadway at roughly the same time and became a hit","[{""start"": 697, ""end"": 781, ""text"": ""released only eight days after the death of U.S. President Franklin Delano Roosevelt""}]",0.0006675814550556325,0.00035082132255925824
4,9,true,theme,topic,The review contrasts the film with competing works.,True,True,False,783,"This may have contributed to its poor reception, although the film's negative reviews (often alluded in jokes mentioning the production) might have also impacted it, as the classic Rodgers and Hammerstein musical Carousel, also dealing with the afterlife, opened on Broadway at roughly the same time and became a hit","[{""start"": 952, ""end"": 1004, ""text"": ""the classic Rodgers and Hammerstein musical Carousel""}]",0.0022490540703544726,0.00035082132255925824
4,10,true,detail,final_token,The final word of the prefix is “hit”.,True,True,True,783,"This may have contributed to its poor reception, although the film's negative reviews (often alluded in jokes mentioning the production) might have also impacted it, as the classic Rodgers and Hammerstein musical Carousel, also dealing with the afterlife, opened on Broadway at roughly the same time and became a hit","[{""start"": 1096, ""end"": 1099, ""text"": ""hit""}]",0.01315629391229256,0.0010270184272455074
4,11,true,detail,local_text,The final clause explains that a competing Broadway musical opened around the same time as the film.,True,True,False,783,"This may have contributed to its poor reception, although the film's negative reviews (often alluded in jokes mentioning the production) might have also impacted it, as the classic Rodgers and Hammerstein musical Carousel, also dealing with the afterlife, opened on Broadway at roughly the same time and became a hit","[{""start"": 1039, ""end"": 1082, ""text"": ""opened on Broadway at roughly the same time""}]",0.013086009167230017,0.0010270184272455074
4,15,true,detail,event,The competing musical became a hit.,True,True,False,783,"This may have contributed to its poor reception, although the film's negative reviews (often alluded in jokes mentioning the production) might have also impacted it, as the classic Rodgers and Hammerstein musical Carousel, also dealing with the afterlife, opened on Broadway at roughly the same time and became a hit","[{""start"": 1087, ""end"": 1099, ""text"": ""became a hit""}]",0.9748086122079413,-0.0006788518070782734
4,16,true,detail,cause,The competing musical's success proved damaging to the film's reputation/reception.,True,True,False,783,"This may have contributed to its poor reception, although the film's negative reviews (often alluded in jokes mentioning the production) might have also impacted it, as the classic Rodgers and Hammerstein musical Carousel, also dealing with the afterlife, opened on Broadway at roughly the same time and became a hit","[{""start"": 783, ""end"": 830, ""text"": ""This may have contributed to its poor reception""}]",-0.003882475944152919,-0.0006788518070782734
4,17,true,detail,local_text,The sentence is grammatically complete.,True,True,False,783,"This may have contributed to its poor reception, although the film's negative reviews (often alluded in jokes mentioning the production) might have also impacted it, as the classic Rodgers and Hammerstein musical Carousel, also dealing with the afterlife, opened on Broadway at roughly the same time and became a hit","[{""start"": 1087, ""end"": 1099, ""text"": ""became a hit""}]",0.0024457587369406397,0.0010270184272455074
4,19,false,detail,attribute,The competing musical's themes concern racial prejudice.,False,True,False,783,"This may have contributed to its poor reception, although the film's negative reviews (often alluded in jokes mentioning the production) might have also impacted it, as the classic Rodgers and Hammerstein musical Carousel, also dealing with the afterlife, opened on Broadway at roughly the same time and became a hit","[{""start"": 1006, ""end"": 1037, ""text"": ""also dealing with the afterlife""}]",-0.002620866960661661,-0.0006788518070782734
4,20,true,detail,local_text,The competing musical's contrasting success reinforces the film's failure.,True,True,False,783,"This may have contributed to its poor reception, although the film's negative reviews (often alluded in jokes mentioning the production) might have also impacted it, as the classic Rodgers and Hammerstein musical Carousel, also dealing with the afterlife, opened on Broadway at roughly the same time and became a hit","[{""start"": 783, ""end"": 830, ""text"": ""This may have contributed to its poor reception""}]",0.00387605745519759,0.0026953510175354856
5,0,true,theme,format,The passage is a Wikipedia article.,False,False,False,619,"Wayne Gretzky Drive and 75 Street are part of a continuous roadway that runs from 41 Avenue SW to 33 Street NE (Edmonton's northeastern city limit) and includes portions of 66 Street and Fort Road, as well as all of Manning Drive","[{""start"": 0, ""end"": 62, ""text"": ""Wayne Gretzky Drive is a freeway in Edmonton, Alberta, Canada.""}]",0.0037672252851050914,0.0006181105681579702
5,3,true,theme,style,The passage follows an encyclopedic structure with consistent factual detail.,False,False,False,619,"Wayne Gretzky Drive and 75 Street are part of a continuous roadway that runs from 41 Avenue SW to 33 Street NE (Edmonton's northeastern city limit) and includes portions of 66 Street and Fort Road, as well as all of Manning Drive","[{""start"": 0, ""end"": 62, ""text"": ""Wayne Gretzky Drive is a freeway in Edmonton, Alberta, Canada.""}]",0.0030996061894528193,0.0006181105681579702
5,4,true,theme,topic,The passage covers street segments.,False,False,False,619,"Wayne Gretzky Drive and 75 Street are part of a continuous roadway that runs from 41 Avenue SW to 33 Street NE (Edmonton's northeastern city limit) and includes portions of 66 Street and Fort Road, as well as all of Manning Drive","[{""start"": 366, ""end"": 467, ""text"": ""66/75 Street is a major arterial road in east Edmonton which serves residential and industrial areas.""}]",0.0014389214782136728,0.0006181105681579702
5,5,true,theme,topic,The passage covers intersections.,False,False,False,619,"Wayne Gretzky Drive and 75 Street are part of a continuous roadway that runs from 41 Avenue SW to 33 Street NE (Edmonton's northeastern city limit) and includes portions of 66 Street and Fort Road, as well as all of Manning Drive","[{""start"": 306, ""end"": 365, ""text"": ""which lies just west of Wayne Gretzky Drive, at 118 Avenue.""}]",0.000763466553116432,0.0006181105681579702
5,6,true,theme,topic,The passage covers road connections.,False,False,False,619,"Wayne Gretzky Drive and 75 Street are part of a continuous roadway that runs from 41 Avenue SW to 33 Street NE (Edmonton's northeastern city limit) and includes portions of 66 Street and Fort Road, as well as all of Manning Drive","[{""start"": 503, ""end"": 617, ""text"": ""both located between Whitemud Drive and Yellowhead Trail, is part of Edmonton's eastern leg of its Inner Ring Road""}]",0.001086521042066746,0.0006181105681579702
5,7,true,detail,local_text,The article has been systematically listing connected roads and route details.,True,True,False,619,"Wayne Gretzky Drive and 75 Street are part of a continuous roadway that runs from 41 Avenue SW to 33 Street NE (Edmonton's northeastern city limit) and includes portions of 66 Street and Fort Road, as well as all of Manning Drive","[{""start"": 619, ""end"": 729, ""text"": ""Wayne Gretzky Drive and 75 Street are part of a continuous roadway that runs from 41 Avenue SW to 33 Street NE""}]",0.008674046564990379,0.0014229281239059866
