pilot_id,claim_id,proposition,av_spans,type,subtype,truth,prefix_evidence,rationale,review_flag,prefix_text,explanation
1,6,The lake is a strictly enforced no-fishing zone.,"[{""sentence_id"": 1, ""start"": 167, ""end"": 217, ""text"": ""The lake is strictly enforced as a no fishing zone""}]",detail,attribute,false,"[{""start"": 912, ""end"": 967, ""text"": ""a catch and release policy is in place for bass species""}]",prefix: Catch-and-release fishing conflicts with a blanket no-fishing zone.; AV: The lake is a strictly enforced no-fishing zone.,False,"Clark Lake is a lake located in Gogebic County in the U.S. state of Michigan. Clark Lake is one of about two dozen clear, clean lakes located in the Sylvania Wilderness of Ottawa National Forest a few miles (6 to 8 km) to the west of the town of Watersmeet. The shoreline is undeveloped except for a picnic area and boat launch at the northern end. The lake possesses several islands and numerous bays and coves. Large boulders strewn about the shoreline and lake bed add to the scenic beauty of this lake. It is not uncommon to see nesting loons and eagles around the lake's islands, and black bear and wolves inhabit the old-growth forest around the lake. The total surface area of the lake is, with maximum depths of. Like all lakes in Sylvania, Clark Lake has numerous special regulations designed to protect and ensure its wilderness quality for future generations. No motorized watercraft are allowed, and a catch and release policy is in place for bass species","American rural/boating tourism webpage describing lake conservation efforts, with informal prose detailing a lake club's rules and practices.

The sentence structure ""The lake is strictly enforced as a no fishing zone with stocking of native species and prohibits harvesting of fish species"" suggests a list continuation or specific detail about bass population or fishing regulations, particularly mentioning bass species and their protected status.

Final token ""species"" ends mid-clause (""for bass species""), part of a clause listing restrictions (""also removes fishing pressure on trout species and bass species""), strongly expecting continuation like ""and other fish"" or ""that are caught"" or ""such as the spawning population"" or ""of fish caught."""
1,7,Native species are stocked in the lake.,"[{""sentence_id"": 1, ""start"": 223, ""end"": 249, ""text"": ""stocking of native species""}]",detail,event,unsupported,[],prefix: Stocking is not addressed.; AV: Native species are stocked in the lake.,False,"Clark Lake is a lake located in Gogebic County in the U.S. state of Michigan. Clark Lake is one of about two dozen clear, clean lakes located in the Sylvania Wilderness of Ottawa National Forest a few miles (6 to 8 km) to the west of the town of Watersmeet. The shoreline is undeveloped except for a picnic area and boat launch at the northern end. The lake possesses several islands and numerous bays and coves. Large boulders strewn about the shoreline and lake bed add to the scenic beauty of this lake. It is not uncommon to see nesting loons and eagles around the lake's islands, and black bear and wolves inhabit the old-growth forest around the lake. The total surface area of the lake is, with maximum depths of. Like all lakes in Sylvania, Clark Lake has numerous special regulations designed to protect and ensure its wilderness quality for future generations. No motorized watercraft are allowed, and a catch and release policy is in place for bass species","American rural/boating tourism webpage describing lake conservation efforts, with informal prose detailing a lake club's rules and practices.

The sentence structure ""The lake is strictly enforced as a no fishing zone with stocking of native species and prohibits harvesting of fish species"" suggests a list continuation or specific detail about bass population or fishing regulations, particularly mentioning bass species and their protected status.

Final token ""species"" ends mid-clause (""for bass species""), part of a clause listing restrictions (""also removes fishing pressure on trout species and bass species""), strongly expecting continuation like ""and other fish"" or ""that are caught"" or ""such as the spawning population"" or ""of fish caught."""
1,8,Harvesting all fish species is prohibited.,"[{""sentence_id"": 1, ""start"": 254, ""end"": 290, ""text"": ""prohibits harvesting of fish species""}]",detail,attribute,unsupported,"[{""start"": 912, ""end"": 967, ""text"": ""a catch and release policy is in place for bass species""}]","prefix: The rule supports no harvesting of bass, but not the wider all-fish scope.; AV: Harvesting all fish species is prohibited.",True,"Clark Lake is a lake located in Gogebic County in the U.S. state of Michigan. Clark Lake is one of about two dozen clear, clean lakes located in the Sylvania Wilderness of Ottawa National Forest a few miles (6 to 8 km) to the west of the town of Watersmeet. The shoreline is undeveloped except for a picnic area and boat launch at the northern end. The lake possesses several islands and numerous bays and coves. Large boulders strewn about the shoreline and lake bed add to the scenic beauty of this lake. It is not uncommon to see nesting loons and eagles around the lake's islands, and black bear and wolves inhabit the old-growth forest around the lake. The total surface area of the lake is, with maximum depths of. Like all lakes in Sylvania, Clark Lake has numerous special regulations designed to protect and ensure its wilderness quality for future generations. No motorized watercraft are allowed, and a catch and release policy is in place for bass species","American rural/boating tourism webpage describing lake conservation efforts, with informal prose detailing a lake club's rules and practices.

The sentence structure ""The lake is strictly enforced as a no fishing zone with stocking of native species and prohibits harvesting of fish species"" suggests a list continuation or specific detail about bass population or fishing regulations, particularly mentioning bass species and their protected status.

Final token ""species"" ends mid-clause (""for bass species""), part of a clause listing restrictions (""also removes fishing pressure on trout species and bass species""), strongly expecting continuation like ""and other fish"" or ""that are caught"" or ""such as the spawning population"" or ""of fish caught."""
1,9,The syntax suggests a list continuation or a further detail about bass population or fishing regulations.,"[{""sentence_id"": 1, ""start"": 292, ""end"": 384, ""text"": ""suggests a list continuation or specific detail about bass population or fishing regulations""}]",forecast,continuation,unsupported,[],prefix: A prediction beyond the cut; keep alternatives together.; AV: The syntax suggests a list continuation or a further detail about bass population or fishing regulations.,False,"Clark Lake is a lake located in Gogebic County in the U.S. state of Michigan. Clark Lake is one of about two dozen clear, clean lakes located in the Sylvania Wilderness of Ottawa National Forest a few miles (6 to 8 km) to the west of the town of Watersmeet. The shoreline is undeveloped except for a picnic area and boat launch at the northern end. The lake possesses several islands and numerous bays and coves. Large boulders strewn about the shoreline and lake bed add to the scenic beauty of this lake. It is not uncommon to see nesting loons and eagles around the lake's islands, and black bear and wolves inhabit the old-growth forest around the lake. The total surface area of the lake is, with maximum depths of. Like all lakes in Sylvania, Clark Lake has numerous special regulations designed to protect and ensure its wilderness quality for future generations. No motorized watercraft are allowed, and a catch and release policy is in place for bass species","American rural/boating tourism webpage describing lake conservation efforts, with informal prose detailing a lake club's rules and practices.

The sentence structure ""The lake is strictly enforced as a no fishing zone with stocking of native species and prohibits harvesting of fish species"" suggests a list continuation or specific detail about bass population or fishing regulations, particularly mentioning bass species and their protected status.

Final token ""species"" ends mid-clause (""for bass species""), part of a clause listing restrictions (""also removes fishing pressure on trout species and bass species""), strongly expecting continuation like ""and other fish"" or ""that are caught"" or ""such as the spawning population"" or ""of fish caught."""
1,10,The passage specifically mentions bass species.,"[{""sentence_id"": 1, ""start"": 386, ""end"": 422, ""text"": ""particularly mentioning bass species""}]",detail,local_text,true,"[{""start"": 912, ""end"": 967, ""text"": ""a catch and release policy is in place for bass species""}]",prefix: Bass species are explicitly mentioned.; AV: The passage specifically mentions bass species.,False,"Clark Lake is a lake located in Gogebic County in the U.S. state of Michigan. Clark Lake is one of about two dozen clear, clean lakes located in the Sylvania Wilderness of Ottawa National Forest a few miles (6 to 8 km) to the west of the town of Watersmeet. The shoreline is undeveloped except for a picnic area and boat launch at the northern end. The lake possesses several islands and numerous bays and coves. Large boulders strewn about the shoreline and lake bed add to the scenic beauty of this lake. It is not uncommon to see nesting loons and eagles around the lake's islands, and black bear and wolves inhabit the old-growth forest around the lake. The total surface area of the lake is, with maximum depths of. Like all lakes in Sylvania, Clark Lake has numerous special regulations designed to protect and ensure its wilderness quality for future generations. No motorized watercraft are allowed, and a catch and release policy is in place for bass species","American rural/boating tourism webpage describing lake conservation efforts, with informal prose detailing a lake club's rules and practices.

The sentence structure ""The lake is strictly enforced as a no fishing zone with stocking of native species and prohibits harvesting of fish species"" suggests a list continuation or specific detail about bass population or fishing regulations, particularly mentioning bass species and their protected status.

Final token ""species"" ends mid-clause (""for bass species""), part of a clause listing restrictions (""also removes fishing pressure on trout species and bass species""), strongly expecting continuation like ""and other fish"" or ""that are caught"" or ""such as the spawning population"" or ""of fish caught."""
1,11,Bass receive protection through fishing restrictions.,"[{""sentence_id"": 1, ""start"": 427, ""end"": 449, ""text"": ""their protected status""}]",detail,attribute,true,"[{""start"": 912, ""end"": 967, ""text"": ""a catch and release policy is in place for bass species""}]",prefix: Catch-and-release provides the stated protection; no formal conservation-status inference.; AV: Bass receive protection through fishing restrictions.,False,"Clark Lake is a lake located in Gogebic County in the U.S. state of Michigan. Clark Lake is one of about two dozen clear, clean lakes located in the Sylvania Wilderness of Ottawa National Forest a few miles (6 to 8 km) to the west of the town of Watersmeet. The shoreline is undeveloped except for a picnic area and boat launch at the northern end. The lake possesses several islands and numerous bays and coves. Large boulders strewn about the shoreline and lake bed add to the scenic beauty of this lake. It is not uncommon to see nesting loons and eagles around the lake's islands, and black bear and wolves inhabit the old-growth forest around the lake. The total surface area of the lake is, with maximum depths of. Like all lakes in Sylvania, Clark Lake has numerous special regulations designed to protect and ensure its wilderness quality for future generations. No motorized watercraft are allowed, and a catch and release policy is in place for bass species","American rural/boating tourism webpage describing lake conservation efforts, with informal prose detailing a lake club's rules and practices.

The sentence structure ""The lake is strictly enforced as a no fishing zone with stocking of native species and prohibits harvesting of fish species"" suggests a list continuation or specific detail about bass population or fishing regulations, particularly mentioning bass species and their protected status.

Final token ""species"" ends mid-clause (""for bass species""), part of a clause listing restrictions (""also removes fishing pressure on trout species and bass species""), strongly expecting continuation like ""and other fish"" or ""that are caught"" or ""such as the spawning population"" or ""of fish caught."""
1,12,The final tokenizer token is “species”.,"[{""sentence_id"": 2, ""start"": 452, ""end"": 473, ""text"": ""Final token \""species\""""}]",detail,final_token,unsupported,[],prefix: The visible final word does not establish the actual tokenizer token.; AV: The final tokenizer token is “species”.,True,"Clark Lake is a lake located in Gogebic County in the U.S. state of Michigan. Clark Lake is one of about two dozen clear, clean lakes located in the Sylvania Wilderness of Ottawa National Forest a few miles (6 to 8 km) to the west of the town of Watersmeet. The shoreline is undeveloped except for a picnic area and boat launch at the northern end. The lake possesses several islands and numerous bays and coves. Large boulders strewn about the shoreline and lake bed add to the scenic beauty of this lake. It is not uncommon to see nesting loons and eagles around the lake's islands, and black bear and wolves inhabit the old-growth forest around the lake. The total surface area of the lake is, with maximum depths of. Like all lakes in Sylvania, Clark Lake has numerous special regulations designed to protect and ensure its wilderness quality for future generations. No motorized watercraft are allowed, and a catch and release policy is in place for bass species","American rural/boating tourism webpage describing lake conservation efforts, with informal prose detailing a lake club's rules and practices.

The sentence structure ""The lake is strictly enforced as a no fishing zone with stocking of native species and prohibits harvesting of fish species"" suggests a list continuation or specific detail about bass population or fishing regulations, particularly mentioning bass species and their protected status.

Final token ""species"" ends mid-clause (""for bass species""), part of a clause listing restrictions (""also removes fishing pressure on trout species and bass species""), strongly expecting continuation like ""and other fish"" or ""that are caught"" or ""such as the spawning population"" or ""of fish caught."""
1,13,The visible text ends mid-clause.,"[{""sentence_id"": 2, ""start"": 474, ""end"": 489, ""text"": ""ends mid-clause""}]",detail,local_text,false,"[{""start"": 912, ""end"": 967, ""text"": ""a catch and release policy is in place for bass species""}]",prefix: The clause is grammatically complete despite absent terminal punctuation.; AV: The visible text ends mid-clause.,True,"Clark Lake is a lake located in Gogebic County in the U.S. state of Michigan. Clark Lake is one of about two dozen clear, clean lakes located in the Sylvania Wilderness of Ottawa National Forest a few miles (6 to 8 km) to the west of the town of Watersmeet. The shoreline is undeveloped except for a picnic area and boat launch at the northern end. The lake possesses several islands and numerous bays and coves. Large boulders strewn about the shoreline and lake bed add to the scenic beauty of this lake. It is not uncommon to see nesting loons and eagles around the lake's islands, and black bear and wolves inhabit the old-growth forest around the lake. The total surface area of the lake is, with maximum depths of. Like all lakes in Sylvania, Clark Lake has numerous special regulations designed to protect and ensure its wilderness quality for future generations. No motorized watercraft are allowed, and a catch and release policy is in place for bass species","American rural/boating tourism webpage describing lake conservation efforts, with informal prose detailing a lake club's rules and practices.

The sentence structure ""The lake is strictly enforced as a no fishing zone with stocking of native species and prohibits harvesting of fish species"" suggests a list continuation or specific detail about bass population or fishing regulations, particularly mentioning bass species and their protected status.

Final token ""species"" ends mid-clause (""for bass species""), part of a clause listing restrictions (""also removes fishing pressure on trout species and bass species""), strongly expecting continuation like ""and other fish"" or ""that are caught"" or ""such as the spawning population"" or ""of fish caught."""
1,14,The final clause lists restrictions.,"[{""sentence_id"": 2, ""start"": 512, ""end"": 549, ""text"": ""part of a clause listing restrictions""}]",detail,local_text,true,"[{""start"": 871, ""end"": 967, ""text"": ""No motorized watercraft are allowed, and a catch and release policy is in place for bass species""}]",prefix: The closing sentence lists watercraft and fishing restrictions.; AV: The final clause lists restrictions.,False,"Clark Lake is a lake located in Gogebic County in the U.S. state of Michigan. Clark Lake is one of about two dozen clear, clean lakes located in the Sylvania Wilderness of Ottawa National Forest a few miles (6 to 8 km) to the west of the town of Watersmeet. The shoreline is undeveloped except for a picnic area and boat launch at the northern end. The lake possesses several islands and numerous bays and coves. Large boulders strewn about the shoreline and lake bed add to the scenic beauty of this lake. It is not uncommon to see nesting loons and eagles around the lake's islands, and black bear and wolves inhabit the old-growth forest around the lake. The total surface area of the lake is, with maximum depths of. Like all lakes in Sylvania, Clark Lake has numerous special regulations designed to protect and ensure its wilderness quality for future generations. No motorized watercraft are allowed, and a catch and release policy is in place for bass species","American rural/boating tourism webpage describing lake conservation efforts, with informal prose detailing a lake club's rules and practices.

The sentence structure ""The lake is strictly enforced as a no fishing zone with stocking of native species and prohibits harvesting of fish species"" suggests a list continuation or specific detail about bass population or fishing regulations, particularly mentioning bass species and their protected status.

Final token ""species"" ends mid-clause (""for bass species""), part of a clause listing restrictions (""also removes fishing pressure on trout species and bass species""), strongly expecting continuation like ""and other fish"" or ""that are caught"" or ""such as the spawning population"" or ""of fish caught."""
1,15,The restrictions remove fishing pressure on trout species.,"[{""sentence_id"": 2, ""start"": 552, ""end"": 598, ""text"": ""also removes fishing pressure on trout species""}]",detail,cause,unsupported,[],prefix: Trout and elimination of fishing pressure are not established.; AV: The restrictions remove fishing pressure on trout species.,False,"Clark Lake is a lake located in Gogebic County in the U.S. state of Michigan. Clark Lake is one of about two dozen clear, clean lakes located in the Sylvania Wilderness of Ottawa National Forest a few miles (6 to 8 km) to the west of the town of Watersmeet. The shoreline is undeveloped except for a picnic area and boat launch at the northern end. The lake possesses several islands and numerous bays and coves. Large boulders strewn about the shoreline and lake bed add to the scenic beauty of this lake. It is not uncommon to see nesting loons and eagles around the lake's islands, and black bear and wolves inhabit the old-growth forest around the lake. The total surface area of the lake is, with maximum depths of. Like all lakes in Sylvania, Clark Lake has numerous special regulations designed to protect and ensure its wilderness quality for future generations. No motorized watercraft are allowed, and a catch and release policy is in place for bass species","American rural/boating tourism webpage describing lake conservation efforts, with informal prose detailing a lake club's rules and practices.

The sentence structure ""The lake is strictly enforced as a no fishing zone with stocking of native species and prohibits harvesting of fish species"" suggests a list continuation or specific detail about bass population or fishing regulations, particularly mentioning bass species and their protected status.

Final token ""species"" ends mid-clause (""for bass species""), part of a clause listing restrictions (""also removes fishing pressure on trout species and bass species""), strongly expecting continuation like ""and other fish"" or ""that are caught"" or ""such as the spawning population"" or ""of fish caught."""
1,16,The restrictions remove fishing pressure on bass species.,"[{""sentence_id"": 2, ""start"": 552, ""end"": 615, ""text"": ""also removes fishing pressure on trout species and bass species""}]",detail,cause,unsupported,"[{""start"": 912, ""end"": 967, ""text"": ""a catch and release policy is in place for bass species""}]",prefix: Catch-and-release does not entail elimination of fishing pressure.; AV: The restrictions remove fishing pressure on bass species.,False,"Clark Lake is a lake located in Gogebic County in the U.S. state of Michigan. Clark Lake is one of about two dozen clear, clean lakes located in the Sylvania Wilderness of Ottawa National Forest a few miles (6 to 8 km) to the west of the town of Watersmeet. The shoreline is undeveloped except for a picnic area and boat launch at the northern end. The lake possesses several islands and numerous bays and coves. Large boulders strewn about the shoreline and lake bed add to the scenic beauty of this lake. It is not uncommon to see nesting loons and eagles around the lake's islands, and black bear and wolves inhabit the old-growth forest around the lake. The total surface area of the lake is, with maximum depths of. Like all lakes in Sylvania, Clark Lake has numerous special regulations designed to protect and ensure its wilderness quality for future generations. No motorized watercraft are allowed, and a catch and release policy is in place for bass species","American rural/boating tourism webpage describing lake conservation efforts, with informal prose detailing a lake club's rules and practices.

The sentence structure ""The lake is strictly enforced as a no fishing zone with stocking of native species and prohibits harvesting of fish species"" suggests a list continuation or specific detail about bass population or fishing regulations, particularly mentioning bass species and their protected status.

Final token ""species"" ends mid-clause (""for bass species""), part of a clause listing restrictions (""also removes fishing pressure on trout species and bass species""), strongly expecting continuation like ""and other fish"" or ""that are caught"" or ""such as the spawning population"" or ""of fish caught."""
1,17,"The continuation is strongly expected to be “and other fish”, “that are caught”, “such as the spawning population”, or “of fish caught.”","[{""sentence_id"": 2, ""start"": 619, ""end"": 751, ""text"": ""strongly expecting continuation like \""and other fish\"" or \""that are caught\"" or \""such as the spawning population\"" or \""of fish caught.\""""}]",forecast,continuation,unsupported,[],"prefix: No continuation/probability evidence; alternatives remain together.; AV: The continuation is strongly expected to be “and other fish”, “that are caught”, “such as the spawning population”, or “of fish caught.”",False,"Clark Lake is a lake located in Gogebic County in the U.S. state of Michigan. Clark Lake is one of about two dozen clear, clean lakes located in the Sylvania Wilderness of Ottawa National Forest a few miles (6 to 8 km) to the west of the town of Watersmeet. The shoreline is undeveloped except for a picnic area and boat launch at the northern end. The lake possesses several islands and numerous bays and coves. Large boulders strewn about the shoreline and lake bed add to the scenic beauty of this lake. It is not uncommon to see nesting loons and eagles around the lake's islands, and black bear and wolves inhabit the old-growth forest around the lake. The total surface area of the lake is, with maximum depths of. Like all lakes in Sylvania, Clark Lake has numerous special regulations designed to protect and ensure its wilderness quality for future generations. No motorized watercraft are allowed, and a catch and release policy is in place for bass species","American rural/boating tourism webpage describing lake conservation efforts, with informal prose detailing a lake club's rules and practices.

The sentence structure ""The lake is strictly enforced as a no fishing zone with stocking of native species and prohibits harvesting of fish species"" suggests a list continuation or specific detail about bass population or fishing regulations, particularly mentioning bass species and their protected status.

Final token ""species"" ends mid-clause (""for bass species""), part of a clause listing restrictions (""also removes fishing pressure on trout species and bass species""), strongly expecting continuation like ""and other fish"" or ""that are caught"" or ""such as the spawning population"" or ""of fish caught."""
2,0,The passage concerns geography or aviation.,"[{""sentence_id"": 0, ""start"": 0, ""end"": 19, ""text"": ""Geographic/aviation""}]",theme,topic,true,"[{""start"": 0, ""end"": 76, ""text"": ""Kahului Airport is a regional airport in the state of Hawai'i, United States""}]",prefix: Airport location and aviation are explicit topics.; AV: The passage concerns geography or aviation.,False,"Kahului Airport is a regional airport in the state of Hawai'i, United States, located east of the Kahului CDP in Maui County on the island of Maui near Haleakala. It has offered full airport operations since 1952. Most flights into Kahului Airport originate from Daniel K. Inouye International Airport in Honolulu; the Honolulu – Kahului corridor is one of the busiest air routes in the US, ranking 13th in 2004 with 1,632,000 passengers. The airport code pays homage to aviation pioneer Bertram J. Hogg who worked for what is now Hawaiian Airlines flying aircraft ranging from eight-passenger Sikorsky S-38 amphibians to Douglas DC-3s and DC-9s into the late 1960s. It is included in the Federal Aviation Administration (FAA) National Plan of Integrated Airport Systems for 2017 – 2021, in which it is categorized as a medium-hub primary commercial service facility","Geographic/aviation database format with structured FAA airport metadata, following a US DOT report format with date and code fields.

The phrase ""The airport was ranked as a medium hub airport with 2,444 passenger boardings per year and was designated as a commercial service facility; it is classified as a primary facility"" suggests a formal FAA classification clause completing a definition or status statement.

Final token ""facility"" ends an incomplete noun phrase (""a primary air transportation facility classified as a commercial air passenger facility, a secondary facility""), strongly expecting continuation like ""."" or ""with regard to its capacity"" or ""and part of the national airport system."""
2,1,The passage has a structured database format.,"[{""sentence_id"": 0, ""start"": 20, ""end"": 72, ""text"": ""database format with structured FAA airport metadata""}]",theme,format,false,"[{""start"": 0, ""end"": 76, ""text"": ""Kahului Airport is a regional airport in the state of Hawai'i, United States""}]",prefix: Visible continuous narrative prose is not a structured database with fields.; AV: The passage has a structured database format.,True,"Kahului Airport is a regional airport in the state of Hawai'i, United States, located east of the Kahului CDP in Maui County on the island of Maui near Haleakala. It has offered full airport operations since 1952. Most flights into Kahului Airport originate from Daniel K. Inouye International Airport in Honolulu; the Honolulu – Kahului corridor is one of the busiest air routes in the US, ranking 13th in 2004 with 1,632,000 passengers. The airport code pays homage to aviation pioneer Bertram J. Hogg who worked for what is now Hawaiian Airlines flying aircraft ranging from eight-passenger Sikorsky S-38 amphibians to Douglas DC-3s and DC-9s into the late 1960s. It is included in the Federal Aviation Administration (FAA) National Plan of Integrated Airport Systems for 2017 – 2021, in which it is categorized as a medium-hub primary commercial service facility","Geographic/aviation database format with structured FAA airport metadata, following a US DOT report format with date and code fields.

The phrase ""The airport was ranked as a medium hub airport with 2,444 passenger boardings per year and was designated as a commercial service facility; it is classified as a primary facility"" suggests a formal FAA classification clause completing a definition or status statement.

Final token ""facility"" ends an incomplete noun phrase (""a primary air transportation facility classified as a commercial air passenger facility, a secondary facility""), strongly expecting continuation like ""."" or ""with regard to its capacity"" or ""and part of the national airport system."""
2,2,The passage contains FAA airport information.,"[{""sentence_id"": 0, ""start"": 52, ""end"": 72, ""text"": ""FAA airport metadata""}]",theme,topic,true,"[{""start"": 667, ""end"": 770, ""text"": ""It is included in the Federal Aviation Administration (FAA) National Plan of Integrated Airport Systems""}]",prefix: FAA classification information appears.; AV: The passage contains FAA airport information.,False,"Kahului Airport is a regional airport in the state of Hawai'i, United States, located east of the Kahului CDP in Maui County on the island of Maui near Haleakala. It has offered full airport operations since 1952. Most flights into Kahului Airport originate from Daniel K. Inouye International Airport in Honolulu; the Honolulu – Kahului corridor is one of the busiest air routes in the US, ranking 13th in 2004 with 1,632,000 passengers. The airport code pays homage to aviation pioneer Bertram J. Hogg who worked for what is now Hawaiian Airlines flying aircraft ranging from eight-passenger Sikorsky S-38 amphibians to Douglas DC-3s and DC-9s into the late 1960s. It is included in the Federal Aviation Administration (FAA) National Plan of Integrated Airport Systems for 2017 – 2021, in which it is categorized as a medium-hub primary commercial service facility","Geographic/aviation database format with structured FAA airport metadata, following a US DOT report format with date and code fields.

The phrase ""The airport was ranked as a medium hub airport with 2,444 passenger boardings per year and was designated as a commercial service facility; it is classified as a primary facility"" suggests a formal FAA classification clause completing a definition or status statement.

Final token ""facility"" ends an incomplete noun phrase (""a primary air transportation facility classified as a commercial air passenger facility, a secondary facility""), strongly expecting continuation like ""."" or ""with regard to its capacity"" or ""and part of the national airport system."""
2,3,The passage follows a US DOT report format.,"[{""sentence_id"": 0, ""start"": 74, ""end"": 106, ""text"": ""following a US DOT report format""}]",theme,format,unsupported,[],prefix: No DOT attribution or specific report format is established.; AV: The passage follows a US DOT report format.,False,"Kahului Airport is a regional airport in the state of Hawai'i, United States, located east of the Kahului CDP in Maui County on the island of Maui near Haleakala. It has offered full airport operations since 1952. Most flights into Kahului Airport originate from Daniel K. Inouye International Airport in Honolulu; the Honolulu – Kahului corridor is one of the busiest air routes in the US, ranking 13th in 2004 with 1,632,000 passengers. The airport code pays homage to aviation pioneer Bertram J. Hogg who worked for what is now Hawaiian Airlines flying aircraft ranging from eight-passenger Sikorsky S-38 amphibians to Douglas DC-3s and DC-9s into the late 1960s. It is included in the Federal Aviation Administration (FAA) National Plan of Integrated Airport Systems for 2017 – 2021, in which it is categorized as a medium-hub primary commercial service facility","Geographic/aviation database format with structured FAA airport metadata, following a US DOT report format with date and code fields.

The phrase ""The airport was ranked as a medium hub airport with 2,444 passenger boardings per year and was designated as a commercial service facility; it is classified as a primary facility"" suggests a formal FAA classification clause completing a definition or status statement.

Final token ""facility"" ends an incomplete noun phrase (""a primary air transportation facility classified as a commercial air passenger facility, a secondary facility""), strongly expecting continuation like ""."" or ""with regard to its capacity"" or ""and part of the national airport system."""
2,4,The passage presents dates in date fields.,"[{""sentence_id"": 0, ""start"": 112, ""end"": 132, ""text"": ""date and code fields""}]",detail,local_text,false,"[{""start"": 163, ""end"": 213, ""text"": ""It has offered full airport operations since 1952.""}]","prefix: Dates occur in prose, not date fields.; AV: The passage presents dates in date fields.",False,"Kahului Airport is a regional airport in the state of Hawai'i, United States, located east of the Kahului CDP in Maui County on the island of Maui near Haleakala. It has offered full airport operations since 1952. Most flights into Kahului Airport originate from Daniel K. Inouye International Airport in Honolulu; the Honolulu – Kahului corridor is one of the busiest air routes in the US, ranking 13th in 2004 with 1,632,000 passengers. The airport code pays homage to aviation pioneer Bertram J. Hogg who worked for what is now Hawaiian Airlines flying aircraft ranging from eight-passenger Sikorsky S-38 amphibians to Douglas DC-3s and DC-9s into the late 1960s. It is included in the Federal Aviation Administration (FAA) National Plan of Integrated Airport Systems for 2017 – 2021, in which it is categorized as a medium-hub primary commercial service facility","Geographic/aviation database format with structured FAA airport metadata, following a US DOT report format with date and code fields.

The phrase ""The airport was ranked as a medium hub airport with 2,444 passenger boardings per year and was designated as a commercial service facility; it is classified as a primary facility"" suggests a formal FAA classification clause completing a definition or status statement.

Final token ""facility"" ends an incomplete noun phrase (""a primary air transportation facility classified as a commercial air passenger facility, a secondary facility""), strongly expecting continuation like ""."" or ""with regard to its capacity"" or ""and part of the national airport system."""
2,5,The passage presents airport codes in code fields.,"[{""sentence_id"": 0, ""start"": 112, ""end"": 132, ""text"": ""date and code fields""}]",detail,local_text,false,"[{""start"": 439, ""end"": 503, ""text"": ""The airport code pays homage to aviation pioneer Bertram J. Hogg""}]",prefix: The code is discussed in prose; no code field is shown.; AV: The passage presents airport codes in code fields.,False,"Kahului Airport is a regional airport in the state of Hawai'i, United States, located east of the Kahului CDP in Maui County on the island of Maui near Haleakala. It has offered full airport operations since 1952. Most flights into Kahului Airport originate from Daniel K. Inouye International Airport in Honolulu; the Honolulu – Kahului corridor is one of the busiest air routes in the US, ranking 13th in 2004 with 1,632,000 passengers. The airport code pays homage to aviation pioneer Bertram J. Hogg who worked for what is now Hawaiian Airlines flying aircraft ranging from eight-passenger Sikorsky S-38 amphibians to Douglas DC-3s and DC-9s into the late 1960s. It is included in the Federal Aviation Administration (FAA) National Plan of Integrated Airport Systems for 2017 – 2021, in which it is categorized as a medium-hub primary commercial service facility","Geographic/aviation database format with structured FAA airport metadata, following a US DOT report format with date and code fields.

The phrase ""The airport was ranked as a medium hub airport with 2,444 passenger boardings per year and was designated as a commercial service facility; it is classified as a primary facility"" suggests a formal FAA classification clause completing a definition or status statement.

Final token ""facility"" ends an incomplete noun phrase (""a primary air transportation facility classified as a commercial air passenger facility, a secondary facility""), strongly expecting continuation like ""."" or ""with regard to its capacity"" or ""and part of the national airport system."""
2,6,The airport is classified as medium hub.,"[{""sentence_id"": 1, ""start"": 163, ""end"": 193, ""text"": ""ranked as a medium hub airport""}]",detail,attribute,true,"[{""start"": 803, ""end"": 866, ""text"": ""categorized as a medium-hub primary commercial service facility""}]",prefix: Medium-hub category is explicit.; AV: The airport is classified as medium hub.,False,"Kahului Airport is a regional airport in the state of Hawai'i, United States, located east of the Kahului CDP in Maui County on the island of Maui near Haleakala. It has offered full airport operations since 1952. Most flights into Kahului Airport originate from Daniel K. Inouye International Airport in Honolulu; the Honolulu – Kahului corridor is one of the busiest air routes in the US, ranking 13th in 2004 with 1,632,000 passengers. The airport code pays homage to aviation pioneer Bertram J. Hogg who worked for what is now Hawaiian Airlines flying aircraft ranging from eight-passenger Sikorsky S-38 amphibians to Douglas DC-3s and DC-9s into the late 1960s. It is included in the Federal Aviation Administration (FAA) National Plan of Integrated Airport Systems for 2017 – 2021, in which it is categorized as a medium-hub primary commercial service facility","Geographic/aviation database format with structured FAA airport metadata, following a US DOT report format with date and code fields.

The phrase ""The airport was ranked as a medium hub airport with 2,444 passenger boardings per year and was designated as a commercial service facility; it is classified as a primary facility"" suggests a formal FAA classification clause completing a definition or status statement.

Final token ""facility"" ends an incomplete noun phrase (""a primary air transportation facility classified as a commercial air passenger facility, a secondary facility""), strongly expecting continuation like ""."" or ""with regard to its capacity"" or ""and part of the national airport system."""
